customer_id,first_name,last_name,date_of_birth,address,phone_number
54000330,Bunch,Denny,1971-07-06,1330Paul Keating Mews,(302) 302-4102
54000331,Herren,Mannino,1971-08-11,1331Queen Elizabeth II Pde,(327) 727-9527
54000332,Friday,Mceachern,1971-08-07,1332Robert Menzies Pl,(363) 163-1163
54000333,Fang,Wheat,1971-08-27,1333Stanley Bruce Rd,(519) 519-2519
54000334,Shanks,Tingle,1971-10-01,1334Victoria Rdge,(209) 409-8809
54000335,Tremblay,Arriaga,1971-06-21,1335William IV Sq,(589) 289-1989
54000336,Lampe,Josey,1971-07-10,1336Alfred Deakin St,(266) 166-5266
54000337,Rosner,Yong,1971-05-16,1337Andrew Fisher Tce,(252) 452-6452
54000338,Flick,Legg,1971-02-20,1338Ben Chifley Ally,(620) 120-5620
54000339,Felipe,Myers,1971-11-14,1339Ben Chifley Arc,(594) 394-4394
54000340,Nay,Amaro,1971-06-21,1340Billy Hughes Ave,(505) 205-1905
54000341,Collum,Edwards,1971-06-13,1341Bob Hawke Bvd,(277) 477-3477
54000342,Stouffer,Hovey,1971-12-27,1342Chris Watson Bypa,(223) 323-9423
54000343,Rusk,Labarge,1971-11-06,1343Edmund Barton Cct,(798) 498-9998
54000344,Disney,Mounts,1971-03-10,1344Edward VII Cds,(310) 110-5310
54000345,Budd,Henninger,1971-06-21,1345George III Cl,(649) 149-9249
54000346,Goldsberry,Felice,1971-07-02,1346George VI Cres,(686) 186-4486
54000347,Berndt,Friedman,1971-03-22,1347Gough Whitlam Crn,(514) 514-3714
54000348,Hyland,Donner,1971-09-20,1348John Curtin Dr,(268) 568-2268
54000349,Perkins,Beck,1971-07-22,1349John Howard Esp,(362) 262-3562
54000350,Cardin,Quevedo,1971-04-19,1350Joseph Lyons Gr,(503) 203-2503
54000351,Velasquez,Woodworth,1971-12-15,1351Paul Keating Grn,(367) 367-5367
54000352,Royer,Mains,1971-04-07,1352Queen Elizabeth II Hwy,(563) 163-5563
54000353,Padilla,Santini,1971-11-14,1353Robert Menzies Jnc,(270) 170-2270
54000354,Boudreau,Hardeman,1971-12-19,1354Stanley Bruce Lane,(499) 399-5499
54000355,Palmieri,Foxworth,1971-12-23,1355Victoria Link,(799) 599-8199
54000356,Westover,Morehead,1971-08-19,1356William IV Mews,(555) 455-2555
54000357,Hutcheson,Coggins,1971-06-09,1357Alfred Deakin Pde,(397) 697-7197
54000358,Wynn,Rowlett,1971-06-13,1358Andrew Fisher Pl,(409) 309-7809
54000359,Berrios,Deckard,1971-09-16,1359Ben Chifley Rd,(784) 284-8784
54000360,Hylton,Deanda,1971-10-05,1360Ben Chifley Rdge,(365) 665-1165
54000361,Wetzel,Neill,1971-06-25,1361Billy Hughes Sq,(373) 573-1773
54000362,Sheppard,Fix,1971-02-01,1362Bob Hawke St,(657) 157-4457
54000363,Armas,Leon,1971-08-15,1363Chris Watson Tce,(711) 311-9911
54000364,Gomez,Harshman,1971-11-22,1364Edmund Barton Ally,(462) 262-2462
54000365,Rudisill,Halvorson,1971-03-22,1365Edward VII Arc,(682) 682-6882
54000366,Spicer,Callihan,1971-05-04,1366George III Ave,(468) 468-7268
54000367,Drake,Mcclung,1971-02-25,1367George VI Bvd,(225) 125-4625
54000368,Janik,Grim,1971-06-17,1368Gough Whitlam Bypa,(505) 705-4305
54000369,Queen,Hardiman,1971-10-05,1369John Curtin Cct,(569) 469-9769
54000370,Salcido,Colman,1971-06-01,1370John Howard Cds,(469) 269-3669
54000371,Delvecchio,Trice,1971-02-01,1371Joseph Lyons Cl,(500) 100-7900
54000372,Bateman,Blount,1971-09-16,1372Paul Keating Cres,(256) 256-8256
54000373,Shaughnessy,Bridge,1971-08-11,1373Queen Elizabeth II Crn,(675) 475-8675
54000374,Whetstone,Castanon,1971-02-08,1374Robert Menzies Dr,(332) 332-1132
54000375,Robson,Holguin,1971-05-20,1375Stanley Bruce Esp,(372) 372-8372
54000376,Greenwood,Shine,1971-08-11,1376Victoria Gr,(615) 615-6815
54000377,Linkous,Napolitano,1971-04-15,1377William IV Grn,(527) 227-1927
54000378,Fontenot,Knopp,1971-12-07,1378Alfred Deakin Hwy,(487) 387-7887
54000379,Tsang,Fulford,1971-06-13,1379Andrew Fisher Jnc,(481) 281-3081
54000380,Clegg,Thao,1971-10-09,1380Ben Chifley Lane,(221) 221-3421
54000381,Music,Cirillo,1971-05-20,1381Ben Chifley Link,(456) 456-4856
54000382,Abney,Monge,1971-06-09,1382Billy Hughes Mews,(253) 753-4053
54000383,Kocher,Pearson,1971-07-14,1383Bob Hawke Pde,(494) 394-7894
54000384,Chancellor,Madigan,1971-12-27,1384Chris Watson Pl,(679) 379-2079
54000385,Thompkins,Beverly,1971-03-02,1385Edmund Barton Rd,(406) 606-2406
54000386,Osman,Duran,1971-06-21,1386Edward VII Rdge,(649) 149-9849
54000387,Burrell,Tilley,1971-09-24,1387George III Sq,(268) 768-2268
54000388,Crim,Casarez,1971-12-15,1388George VI St,(547) 647-1347
54000389,Nevels,Maes,1971-09-01,1389Gough Whitlam Tce,(328) 128-2328
54000390,Gaul,Corry,1971-08-19,1390John Curtin Ally,(447) 147-4847
54000391,Hartzell,Gaddis,1971-06-17,1391John Howard Arc,(613) 313-2613
54000392,Negrete,Neal,1971-07-06,1392Joseph Lyons Ave,(734) 134-1534
54000393,Hohman,Rozier,1971-04-07,1393Paul Keating Bvd,(407) 107-1207
54000394,Manley,Bedell,1971-07-02,1394Queen Elizabeth II Bypa,(374) 774-2974
54000395,Longoria,Devlin,1971-10-09,1395Robert Menzies Cct,(269) 669-2869
54000396,Booher,Haag,1971-11-26,1396Stanley Bruce Cds,(210) 210-4010
54000397,Speed,Knuth,1971-02-01,1397Victoria Cl,(789) 689-8789
54000398,Derose,Vermillion,1971-03-06,1398William IV Cres,(754) 554-8154
54000399,Carder,Nickell,1971-08-11,1399Alfred Deakin Crn,(723) 223-6323
54000400,Bricker,Fraser,1971-05-20,1400Andrew Fisher Dr,(504) 204-5504
54000401,Creager,Sickles,1971-02-20,1401Ben Chifley Esp,(236) 736-2836
54000402,Garay,Bushman,1971-02-13,1402Ben Chifley Gr,(333) 533-4733
54000403,Penaloza,Guo,1971-02-09,1403Billy Hughes Grn,(573) 473-1973
54000404,Harder,Bolinger,1971-06-17,1404Bob Hawke Hwy,(229) 229-6429
54000405,Loza,Forrest,1971-05-01,1405Chris Watson Jnc,(540) 240-2540
54000406,Mosley,Wilbur,1971-10-13,1406Edmund Barton Lane,(761) 561-5161
54000407,Lucy,Kissel,1971-02-21,1407Edward VII Link,(273) 373-1673
54000408,Shaner,Bittle,1971-02-12,1408George III Mews,(308) 308-5308
54000409,Qualls,Yazzie,1971-02-20,1409George VI Pde,(404) 204-6604
54000410,Ober,Kirsch,1971-05-24,1410Gough Whitlam Pl,(708) 208-9308
54000411,Lake,Kolar,1971-09-04,1411John Curtin Rd,(424) 524-4224
54000412,Esquibel,Cantrell,1971-10-17,1412John Howard Rdge,(377) 677-4777
54000413,Selby,Petty,1971-07-10,1413Joseph Lyons Sq,(650) 250-9850
54000414,Sorensen,Blosser,1971-02-25,1414Paul Keating St,(225) 125-3425
54000415,Fryman,Siddiqui,1971-09-24,1415Queen Elizabeth II Tce,(340) 740-4140
54000416,Milan,Emerick,1971-10-09,1416Robert Menzies Ally,(773) 473-5173
54000417,Whitney,Banta,1971-10-01,1417Stanley Bruce Arc,(389) 689-2389
54000418,Lentz,Eder,1971-08-23,1418Victoria Ave,(711) 711-9911
54000419,Trost,Back,1971-04-27,1419William IV Bvd,(683) 183-3283
54000420,Sabatino,Petrillo,1971-08-27,1420Alfred Deakin Bypa,(651) 351-3851
54000421,Collard,Lamontagne,1971-04-19,1421Andrew Fisher Cct,(359) 259-4759
54000422,Talley,Blair,1971-02-12,1422Ben Chifley Cds,(704) 504-7504
54000423,Lepore,Spry,1971-09-04,1423Ben Chifley Cl,(748) 748-2748
54000424,Romano,Ma,1971-06-13,1424Billy Hughes Cres,(493) 393-5493
54000425,Gant,Elledge,1971-10-05,1425Bob Hawke Crn,(761) 161-9961
54000426,Henninger,Champlin,1971-02-08,1426Chris Watson Dr,(440) 640-7840
54000427,Mccaffrey,Arzate,1971-11-22,1427Edmund Barton Esp,(654) 654-9854
54000428,Joubert,Brant,1971-02-16,1428Edward VII Gr,(356) 256-1756
54000429,Geer,Dryer,1971-07-18,1429George III Grn,(494) 594-1894
54000430,Kuykendall,Cameron,1971-05-20,1430George VI Hwy,(312) 512-5312
54000431,Hendricks,Celis,1971-08-23,1431Gough Whitlam Jnc,(423) 123-5423
54000432,Hector,Wesolowski,1971-03-02,1432John Curtin Lane,(778) 578-2778
54000433,Houghton,Lobato,1971-10-21,1433John Howard Link,(449) 149-7249
54000434,Weldon,Chancey,1971-03-18,1434Joseph Lyons Mews,(214) 314-9414
54000435,Tarver,Hutchins,1971-11-14,1435Paul Keating Pde,(594) 394-9794
54000436,Kraft,Smallwood,1971-10-01,1436Queen Elizabeth II Pl,(245) 745-2845
54000437,Mccormack,Alves,1971-08-27,1437Robert Menzies Rd,(555) 155-9155
54000438,Valenti,Mclain,1971-08-15,1438Stanley Bruce Rdge,(675) 675-3275
54000439,Rapp,Beauregard,1971-03-26,1439Victoria Sq,(778) 378-6978
54000440,Milburn,Adrian,1971-12-27,1440William IV St,(643) 743-9243
54000441,Kell,Abad,1971-09-04,1441Alfred Deakin Tce,(484) 384-4884
54000442,Lehner,Lower,1971-02-01,1442Andrew Fisher Ally,(608) 408-5608
54000443,Yepez,Kitts,1971-12-23,1443Ben Chifley Arc,(763) 263-9963
54000444,Quan,Breckenridge,1971-02-21,1444Ben Chifley Ave,(573) 373-3173
54000445,Riegel,Halterman,1971-04-23,1445Billy Hughes Bvd,(587) 487-7387
54000446,Blackwell,Pepin,1971-11-18,1446Bob Hawke Bypa,(318) 118-8918
54000447,Asher,Mace,1971-09-12,1447Chris Watson Cct,(328) 728-6528
54000448,Cornett,Sonnenberg,1971-10-21,1448Edmund Barton Cds,(209) 709-2809
54000449,Ybarra,Tinker,1971-06-09,1449Edward VII Cl,(697) 697-5097
54000450,Jacobsen,Dangelo,1971-02-09,1450George III Cres,(753) 753-6353
54000451,Ryals,Dipietro,1971-07-22,1451George VI Crn,(446) 346-7846
54000452,Fulcher,Rhoades,1971-05-04,1452Gough Whitlam Dr,(336) 636-6536
54000453,Boulware,Burdette,1971-04-23,1453John Curtin Esp,(575) 375-1375
54000454,Hoff,Hambrick,1971-02-04,1454John Howard Gr,(320) 720-5920
54000455,Mapes,Ferris,1971-05-08,1455Joseph Lyons Grn,(600) 500-3800
54000456,Spangler,Favors,1971-05-16,1456Paul Keating Hwy,(624) 424-6224
54000457,Faith,Hsu,1971-12-23,1457Queen Elizabeth II Jnc,(247) 347-1047
54000458,Steiger,Timmerman,1971-12-27,1458Robert Menzies Lane,(667) 267-4467
54000459,Canning,Acevedo,1971-05-20,1459Stanley Bruce Link,(444) 344-9644
54000460,Meredith,Snider,1971-04-07,1460Victoria Mews,(431) 331-5431
54000461,Parkhurst,Waltman,1971-02-08,1461William IV Pde,(512) 612-1912
54000462,Grizzle,Shank,1971-10-25,1462Alfred Deakin Pl,(641) 741-7441
54000463,Finkelstein,Kirksey,1971-03-14,1463Andrew Fisher Rd,(514) 114-7914
54000464,Deitz,Tristan,1971-10-21,1464Ben Chifley Rdge,(317) 317-4717
54000465,Millett,Wooten,1971-05-24,1465Ben Chifley Sq,(300) 600-4100
54000466,Toledo,Oneill,1971-07-10,1466Billy Hughes St,(422) 222-6022
54000467,Breeden,Fuhrman,1971-02-21,1467Bob Hawke Tce,(405) 205-5405
54000468,Joubert,Ross,1971-02-20,1468Chris Watson Ally,(524) 624-2524
54000469,Averill,Wideman,1971-05-08,1469Edmund Barton Arc,(636) 136-3836
54000470,Power,Leighton,1971-02-01,1470Edward VII Ave,(309) 409-1109
54000471,Romo,Baumann,1971-07-06,1471George III Bvd,(290) 190-4090
54000472,Ayres,Clift,1971-12-11,1472George VI Bypa,(295) 195-2295
54000473,Parks,Fang,1971-04-27,1473Gough Whitlam Cct,(251) 351-7051
54000474,Cowell,Broughton,1971-02-01,1474John Curtin Cds,(680) 380-8680
54000475,Hatten,Fillmore,1971-02-05,1475John Howard Cl,(717) 217-3917
54000476,Fenn,Arbogast,1971-02-12,1476Joseph Lyons Cres,(476) 476-4276
54000477,Leblanc,Oxford,1971-04-19,1477Paul Keating Crn,(311) 511-8311
54000478,Markowski,Caban,1971-10-17,1478Queen Elizabeth II Dr,(569) 369-5569
54000479,Dew,Levin,1971-02-16,1479Robert Menzies Esp,(740) 340-2740
54000480,Girard,Goldsmith,1971-08-23,1480Stanley Bruce Gr,(783) 683-5183
54000481,Chevalier,Bosch,1971-05-04,1481Victoria Grn,(468) 468-7868
54000482,Billingsley,Kellner,1971-08-07,1482William IV Hwy,(243) 443-4043
54000483,Ng,Rushing,1971-08-23,1483Alfred Deakin Jnc,(771) 571-9371
54000484,Whitt,Cavanaugh,1971-06-01,1484Andrew Fisher Lane,(325) 325-7725
54000485,Stock,Laine,1971-07-10,1485Ben Chifley Link,(794) 194-5794
54000486,Taliaferro,Ambriz,1971-11-02,1486Ben Chifley Mews,(594) 494-9194
54000487,Lewis,Moats,1971-02-25,1487Billy Hughes Pde,(765) 265-5765
54000488,Slattery,Bankston,1971-11-22,1488Bob Hawke Pl,(450) 150-1850
54000489,Atwater,Ruffin,1971-04-07,1489Chris Watson Rd,(263) 163-5263
54000490,Crumley,Revis,1971-05-08,1490Edmund Barton Rdge,(228) 528-1028
54000491,Raygoza,Redwine,1971-02-20,1491Edward VII Sq,(428) 428-1828
54000492,Panek,Clegg,1971-08-15,1492George III St,(471) 171-6671
54000493,Garzon,Lashley,1971-02-20,1493George VI Tce,(584) 484-4984
54000494,Faison,Surratt,1971-11-14,1494Gough Whitlam Ally,(618) 618-5618
54000495,Till,Walker,1971-05-12,1495John Curtin Arc,(504) 504-7304
54000496,Kenworthy,Drury,1971-12-15,1496John Howard Ave,(283) 283-3483
54000497,Eck,Joubert,1971-02-16,1497Joseph Lyons Bvd,(272) 172-4672
54000498,Rayner,Contreras,1971-04-27,1498Paul Keating Bypa,(647) 547-8647
54000499,Gorham,Rana,1971-08-19,1499Queen Elizabeth II Cct,(555) 455-5555
54000500,Angle,Tyson,1971-06-09,1500Robert Menzies Cds,(589) 389-2589
54000501,Swanger,Burrell,1971-12-03,1501Stanley Bruce Cl,(787) 187-5787
54000502,Lux,Johnson,1971-05-08,1502Victoria Cres,(444) 444-3044
54000503,Herr,Pumphrey,1971-07-22,1503William IV Crn,(638) 738-4438
54000504,Maxey,Coon,1971-12-11,1504Alfred Deakin Dr,(475) 475-3675
54000505,Tedder,Pender,1971-05-04,1505Andrew Fisher Esp,(492) 692-7892
54000506,Downs,Spear,1971-03-02,1506Ben Chifley Gr,(526) 326-8526
54000507,Webber,Konrad,1971-02-16,1507Ben Chifley Grn,(572) 172-4372
54000508,Hostetter,Hogue,1971-12-11,1508Billy Hughes Hwy,(307) 307-6507
54000509,Burney,Bird,1971-04-15,1509Bob Hawke Jnc,(491) 591-7291
54000510,Shannon,Curtiss,1971-06-25,1510Chris Watson Lane,(541) 741-8541
54000511,Sipe,Staley,1971-02-12,1511Edmund Barton Link,(380) 280-1780
54000512,Courson,Corpus,1971-04-19,1512Edward VII Mews,(587) 287-3187
54000513,Link,Lacasse,1971-03-18,1513George III Pde,(418) 118-6618
54000514,Shahan,Salem,1971-02-25,1514George VI Pl,(465) 265-3065
54000515,Kissel,Loucks,1971-02-12,1515Gough Whitlam Rd,(524) 224-3724
54000516,Browne,Bullard,1971-03-14,1516John Curtin Rdge,(334) 534-4134
54000517,Cerny,Arrieta,1971-03-02,1517John Howard Sq,(406) 606-5406
54000518,Calhoun,Bumgarner,1971-04-23,1518Joseph Lyons St,(467) 767-5467
54000519,Holler,Jablonski,1971-09-01,1519Paul Keating Tce,(616) 716-7416
54000520,Haber,Prior,1971-07-18,1520Queen Elizabeth II Ally,(230) 230-3430
54000521,Higginbotham,Shears,1971-08-11,1521Robert Menzies Arc,(459) 559-4859
54000522,Lussier,Goncalves,1971-10-17,1522Stanley Bruce Ave,(509) 509-3709
54000523,Homer,Browning,1971-07-10,1523Victoria Bvd,(338) 138-1138
54000524,Nicolas,Latta,1971-02-17,1524William IV Bypa,(777) 677-8777
54000525,Magee,Fung,1971-06-05,1525Alfred Deakin Cct,(481) 581-7881
54000526,Perdue,Donley,1971-08-03,1526Andrew Fisher Cds,(759) 159-3359
54000527,Mcallister,Sher,1971-05-20,1527Ben Chifley Cl,(420) 120-3020
54000528,Hanrahan,Martell,1971-03-14,1528Ben Chifley Cres,(226) 226-5826
54000529,Leal,Lopresti,1971-11-26,1529Billy Hughes Crn,(690) 490-6890
54000530,Longmire,Escobar,1971-08-23,1530Bob Hawke Dr,(519) 319-3119
54000531,Reuter,Jauregui,1971-06-05,1531Chris Watson Esp,(649) 749-3849
54000532,Loftus,Lowell,1971-02-01,1532Edmund Barton Gr,(284) 184-2284
54000533,Sims,Bullock,1971-10-21,1533Edward VII Grn,(293) 793-5893
54000534,Duran,Belisle,1971-09-20,1534George III Hwy,(676) 176-4476
54000535,Laflamme,Yao,1971-10-17,1535George VI Jnc,(689) 789-7489
54000536,Jamieson,Mackay,1971-02-25,1536Gough Whitlam Lane,(309) 209-8309
54000537,Kraft,Kahl,1971-10-09,1537John Curtin Link,(365) 165-6565
54000538,Mendieta,Huertas,1971-04-11,1538John Howard Mews,(239) 139-3439
54000539,Wayman,Strauss,1971-08-23,1539Joseph Lyons Pde,(483) 683-8483
54000540,Gamache,Foster,1971-02-17,1540Paul Keating Pl,(525) 425-1325
54000541,Lux,Byler,1971-11-18,1541Queen Elizabeth II Rd,(450) 650-3050
54000542,Varnado,Wightman,1971-08-11,1542Robert Menzies Rdge,(663) 363-5663
54000543,Pardue,Denton,1971-06-13,1543Stanley Bruce Sq,(733) 533-3933
54000544,Woodside,Truitt,1971-10-25,1544Victoria St,(545) 545-1945
54000545,Schlegel,Trinh,1971-06-05,1545William IV Tce,(409) 609-7209
54000546,Hixson,Renner,1971-05-01,1546Alfred Deakin Ally,(432) 632-4832
54000547,Lasley,Helman,1971-08-07,1547Andrew Fisher Arc,(783) 583-1583
54000548,Speer,Roney,1971-09-04,1548Ben Chifley Ave,(616) 216-6816
54000549,Genovese,Cope,1971-12-03,1549Ben Chifley Bvd,(631) 131-7431
54000550,Haro,Davenport,1971-12-19,1550Billy Hughes Bypa,(559) 259-7959
54000551,Carman,Freitag,1971-06-01,1551Bob Hawke Cct,(469) 269-6069
54000552,Nunes,Chesnut,1971-11-02,1552Chris Watson Cds,(330) 130-3530
54000553,Grice,Funk,1971-10-05,1553Edmund Barton Cl,(521) 721-8521
54000554,Weed,Aguiar,1971-05-24,1554Edward VII Cres,(228) 628-1628
54000555,Polanco,Edgar,1971-12-11,1555George III Crn,(499) 699-1299
54000556,Rood,Marte,1971-02-16,1556George VI Dr,(656) 256-7456
54000557,Bergquist,Holmberg,1971-08-15,1557Gough Whitlam Esp,(303) 703-5903
54000558,Byron,Catalan,1971-08-07,1558John Curtin Gr,(627) 527-8627
54000559,Moorman,Watterson,1971-04-11,1559John Howard Grn,(275) 475-2275
54000560,Gu,Shackelford,1971-05-20,1560Joseph Lyons Hwy,(228) 428-2828
54000561,Murrell,Donelson,1971-11-02,1561Paul Keating Jnc,(462) 662-9062
54000562,Frankel,Rico,1971-02-09,1562Queen Elizabeth II Lane,(537) 137-2537
54000563,Jolly,Backus,1971-10-17,1563Robert Menzies Link,(569) 369-5569
54000564,Aldrich,Safford,1971-03-06,1564Stanley Bruce Mews,(766) 666-9366
54000565,Mcfarland,Laplante,1971-10-21,1565Victoria Pde,(677) 177-3877
54000566,Goulet,Storm,1971-06-01,1566William IV Pl,(409) 409-3609
54000567,Braud,Sumpter,1971-02-04,1567Alfred Deakin Rd,(752) 552-4552
54000568,Flint,Rollins,1971-04-07,1568Andrew Fisher Rdge,(695) 695-7495
54000569,Seymore,Perrault,1971-05-24,1569Ben Chifley Sq,(744) 544-1544
54000570,Trawick,Stpierre,1971-09-24,1570Ben Chifley St,(376) 376-3576
54000571,Butterfield,Donelson,1971-07-10,1571Billy Hughes Tce,(446) 446-8446
54000572,Sealey,Battaglia,1971-11-14,1572Bob Hawke Ally,(390) 590-4190
54000573,Steger,Pender,1971-05-01,1573Chris Watson Arc,(408) 408-6608
54000574,Omara,Briceno,1971-08-07,1574Edmund Barton Ave,(651) 751-5651
54000575,Corral,Maravilla,1971-07-26,1575Edward VII Bvd,(218) 518-5818
54000576,Strahan,Mcguire,1971-06-21,1576George III Bypa,(253) 653-7653
54000577,Roof,Cofield,1971-08-19,1577George VI Cct,(387) 287-1187
54000578,Bengtson,Joubert,1971-03-02,1578Gough Whitlam Cds,(418) 718-3618
54000579,Borchardt,Resch,1971-03-26,1579John Curtin Cl,(646) 546-5646
54000580,Hutchison,Hudnall,1971-04-19,1580John Howard Cres,(695) 595-9295
54000581,Huber,Jewell,1971-04-15,1581Joseph Lyons Crn,(383) 283-2983
54000582,Trammell,Stack,1971-06-21,1582Paul Keating Dr,(409) 709-9609
54000583,Dorman,Stowers,1971-12-27,1583Queen Elizabeth II Esp,(751) 351-6351
54000584,Strasser,Fusco,1971-02-04,1584Robert Menzies Gr,(584) 384-4384
54000585,Poe,Bragg,1971-03-22,1585Stanley Bruce Grn,(274) 374-5874
54000586,Mangold,Root,1971-08-27,1586Victoria Hwy,(267) 267-5867
54000587,Creamer,Alaniz,1971-02-13,1587William IV Jnc,(249) 449-5249
54000588,Seward,Pedro,1971-02-13,1588Alfred Deakin Lane,(441) 141-3041
54000589,Gilmartin,Millican,1971-03-10,1589Andrew Fisher Link,(430) 530-6030
54000590,Neese,Greenwood,1971-05-24,1590Ben Chifley Mews,(636) 236-6836
54000591,Mickle,Friend,1971-05-20,1591Ben Chifley Pde,(648) 148-8048
54000592,Laws,Michelson,1971-03-02,1592Billy Hughes Pl,(550) 550-4950
54000593,Mcguire,Esser,1971-02-08,1593Bob Hawke Rd,(416) 416-3616
54000594,Mcmichael,Naranjo,1971-10-17,1594Chris Watson Rdge,(257) 257-6457
54000595,Atwood,Veach,1971-06-21,1595Edmund Barton Sq,(433) 233-9633
54000596,Blankenship,Gallagher,1971-11-10,1596Edward VII St,(630) 530-7430
54000597,Canas,Hargraves,1971-08-27,1597George III Tce,(543) 743-5543
54000598,Deaver,Grogan,1971-03-22,1598George VI Ally,(406) 206-8406
54000599,Courville,Mecham,1971-12-11,1599Gough Whitlam Arc,(343) 643-7743
54000600,Bernstein,Scala,1971-08-27,1600John Curtin Ave,(591) 491-3791
54000601,Mcclure,Fulks,1971-02-25,1601John Howard Bvd,(441) 741-3041
54000602,Shreve,Johanson,1971-05-01,1602Joseph Lyons Bypa,(588) 688-7388
54000603,Witmer,Revels,1971-02-25,1603Paul Keating Cct,(657) 657-8657
54000604,Salzman,Desilva,1971-12-15,1604Queen Elizabeth II Cds,(475) 675-6075
54000605,Kaufman,Chiang,1971-10-21,1605Robert Menzies Cl,(785) 485-9985
54000606,Rupp,Lovejoy,1971-05-08,1606Stanley Bruce Cres,(684) 584-9884
54000607,Morgan,Ricks,1971-02-24,1607Victoria Crn,(224) 124-8224
54000608,Halpern,Green,1971-12-19,1608William IV Dr,(571) 371-7971
54000609,Salazar,Tully,1971-10-09,1609Alfred Deakin Esp,(725) 725-3325
54000610,Carpio,Colton,1971-02-09,1610Andrew Fisher Gr,(237) 137-6437
54000611,Barth,Ruddy,1971-12-03,1611Ben Chifley Grn,(463) 663-7263
54000612,Stroh,Kinsey,1971-07-26,1612Ben Chifley Hwy,(254) 154-1054
54000613,Glass,Born,1971-02-04,1613Billy Hughes Jnc,(260) 160-1060
54000614,Townley,Brinkman,1971-07-18,1614Bob Hawke Lane,(302) 202-4102
54000615,Snead,Carpenter,1971-04-03,1615Chris Watson Link,(491) 691-7291
54000616,Weathers,Youngs,1971-02-09,1616Edmund Barton Mews,(693) 193-9293
54000617,Benfield,Rauch,1971-06-09,1617Edward VII Pde,(445) 445-4845
54000618,Dube,Oden,1971-09-04,1618George III Pl,(424) 524-1824
54000619,Amin,Groh,1971-07-06,1619George VI Rd,(578) 778-3178
54000620,Wertz,Fragoso,1971-04-23,1620Gough Whitlam Rdge,(623) 123-9223
54000621,Pearce,Krantz,1971-03-14,1621John Curtin Sq,(226) 226-8226
54000622,Caton,Matherne,1971-12-03,1622John Howard St,(355) 355-1155
54000623,Denham,Kinder,1971-02-20,1623Joseph Lyons Tce,(680) 680-7480
54000624,Lewin,Sokol,1971-02-16,1624Paul Keating Ally,(572) 172-2572
54000625,Will,Testa,1971-09-01,1625Queen Elizabeth II Arc,(604) 604-8004
54000626,Williams,Barbera,1971-05-20,1626Robert Menzies Ave,(276) 176-3476
54000627,Johnstone,Riddick,1971-02-12,1627Stanley Bruce Bvd,(452) 252-5452
54000628,Brann,Geter,1971-02-24,1628Victoria Bypa,(416) 516-9616
54000629,Kong,Rafferty,1971-09-24,1629William IV Cct,(208) 208-7608
